content,category
Looking forward to seeing you at the party!,ham
Make $5000 from home! free iPhone. Visit bit.ly/xyz123 for details.,spam
Get iPhone for only $500! Offer expires soon. Order at claim-now.net.,spam
Reminder: the party is scheduled for the weekend at 3:30pm.,ham
"Hey, are you free for a movie this Tuesday?",ham
Meeting scheduled for 2pm tomorrow. See you there!,ham
The report is ready. I'll send it by 3:30pm.,ham
Please review the contract when you get a chance.,ham
Please review the presentation when you get a chance.,ham
"Hey, are you free for a movie this the weekend?",ham
"Hey, are you free for lunch this Friday?",ham
The report is ready. I'll send it by 2pm.,ham
Looking forward to seeing you at dinner!,ham
FREE gift card! Limited time offer. Text YES to 12345 now!,spam
Happy birthday! Hope you have a great day.,ham
Can you pick up milk on your way home?,ham
WINNER! You've won $500! Click secure-verify.com to claim your prize NOW!,spam
Looking forward to seeing you at dinner!,ham
Reminder: the meeting is scheduled for the weekend at 10am.,ham
Your loan has been approved for $500! Call 555-0100 now.,spam
Can you pick up dinner on your way home?,ham
Reminder: the meeting is scheduled for Friday at 3:30pm.,ham
FREE laptop! Limited time offer. Text CONFIRM to 555-0100 now!,spam
Thanks for coming. Really appreciate it!,ham
Please review the presentation when you get a chance.,ham
Thanks for helping. Really appreciate it!,ham
Just finished dinner. How did yours go?,ham
FREE vacation! Limited time offer. Text WIN to 555-0100 now!,spam
Make $10000 from home! free iPhone. Visit claim-now.net for details.,spam
Can you pick up milk on your way home?,ham
Make $2500 from home! gift card. Visit bit.ly/xyz123 for details.,spam
WINNER! You've won $10000! Click secure-verify.com to claim your prize NOW!,spam
Happy birthday! Hope you have a great day.,ham
Reminder: the party is scheduled for Monday at 3:30pm.,ham
Just finished lunch. How did yours go?,ham
The report is ready. I'll send it by 3:30pm.,ham
Can you pick up the package on your way home?,ham
Hot singles in your area! Click bit.ly/xyz123 to meet them today!,spam
FREE laptop! Limited time offer. Text YES to 555-0100 now!,spam
The report is ready. I'll send it by 2pm.,ham
Looking forward to seeing you at the conference!,ham
URGENT: Your email account has been compromised. Verify at claim-now.net immediately.,spam
Get vacation for only $500! Offer expires soon. Order at secure-verify.com.,spam
Make $500 from home! vacation package. Visit secure-verify.com for details.,spam
Looking forward to seeing you at the conference!,ham
WINNER! You've won $2500! Click tinyurl.com/abc to claim your prize NOW!,spam
Congratulations! You've been selected for a cash reward. Reply with bank details to confirm.,spam
ALERT: Suspicious activity on your email account. Confirm identity at bit.ly/xyz123.,spam
ALERT: Suspicious activity on your bank account. Confirm identity at claim-now.net.,spam
Looking forward to seeing you at the conference!,ham
Thanks for coming. Really appreciate it!,ham
Meeting scheduled for 2pm tomorrow. See you there!,ham
Get laptop for only $500! Offer expires soon. Order at claim-now.net.,spam
Make $1000 from home! gift card. Visit tinyurl.com/abc for details.,spam
Get laptop for only $750! Offer expires soon. Order at claim-now.net.,spam
Just finished a movie. How did yours go?,ham
Please review the contract when you get a chance.,ham
Please review the proposal when you get a chance.,ham
FREE gift card! Limited time offer. Text YES to 12345 now!,spam
Hot singles in your area! Click bit.ly/xyz123 to meet them today!,spam
Congratulations! You've been selected for a vacation package. Reply with account number to confirm.,spam
FREE gift card! Limited time offer. Text YES to 555-0100 now!,spam
Happy birthday! Hope you have a great day.,ham
Looking forward to seeing you at the meeting!,ham
ALERT: Suspicious activity on your bank account. Confirm identity at bit.ly/xyz123.,spam
The report is ready. I'll send it by 3:30pm.,ham
Reminder: the conference is scheduled for the weekend at 3:30pm.,ham
Reminder: the party is scheduled for the weekend at 2pm.,ham
Happy birthday! Hope you have a great day.,ham
Looking forward to seeing you at dinner!,ham
Hot singles in your area! Click bit.ly/xyz123 to meet them today!,spam
Happy Monday! Hope you have a great day.,ham
Make $2500 from home! free iPhone. Visit secure-verify.com for details.,spam
Reminder: dinner is scheduled for the weekend at noon.,ham
Congratulations! You've been selected for a free iPhone. Reply with account number to confirm.,spam
Congratulations! You've been selected for a gift card. Reply with your SSN to confirm.,spam
Make $750 from home! free iPhone. Visit secure-verify.com for details.,spam
Hot singles in your area! Click claim-now.net to meet them today!,spam
"Hey, are you free for dinner this next week?",ham
Please review the presentation when you get a chance.,ham
Hot singles in your area! Click bit.ly/xyz123 to meet them today!,spam
Make $10000 from home! gift card. Visit tinyurl.com/abc for details.,spam
You have 2500 unclaimed. Click here: tinyurl.com/abc,spam
Just finished dinner. How did yours go?,ham
Just finished lunch. How did yours go?,ham
Looking forward to seeing you at the party!,ham
FREE vacation! Limited time offer. Text YES to 12345 now!,spam
Please review the contract when you get a chance.,ham
Your loan has been approved for $1000! Call 555-0100 now.,spam
Can you pick up dinner on your way home?,ham
Meeting scheduled for 10am tomorrow. See you there!,ham
"Hey, are you free for coffee this Tuesday?",ham
Please review the presentation when you get a chance.,ham
Thanks for the suggestion. Really appreciate it!,ham
Happy Monday! Hope you have a great day.,ham
Hot singles in your area! Click claim-now.net to meet them today!,spam
Can you pick up milk on your way home?,ham
You have 2500 unclaimed. Click here: tinyurl.com/abc,spam
Your loan has been approved for $2500! Call 88888 now.,spam
Reminder: the conference is scheduled for Friday at noon.,ham
ALERT: Suspicious activity on your PayPal account. Confirm identity at claim-now.net.,spam
Your loan has been approved for $500! Call 555-0100 now.,spam
URGENT: Your credit card has been compromised. Verify at tinyurl.com/abc immediately.,spam
Can you pick up milk on your way home?,ham
URGENT: Your PayPal account has been flagged. Verify at secure-verify.com immediately.,spam
Happy anniversary! Hope you have a great day.,ham
Can you pick up groceries on your way home?,ham
FREE laptop! Limited time offer. Text CONFIRM to 12345 now!,spam
Hot singles in your area! Click claim-now.net to meet them today!,spam
Happy anniversary! Hope you have a great day.,ham
Happy anniversary! Hope you have a great day.,ham
Congratulations! You've been selected for a vacation package. Reply with account number to confirm.,spam
URGENT: Your bank account has been flagged. Verify at tinyurl.com/abc immediately.,spam
Make $10000 from home! free iPhone. Visit secure-verify.com for details.,spam
Please review the proposal when you get a chance.,ham
ALERT: Suspicious activity on your bank account. Confirm identity at secure-verify.com.,spam
Congratulations! You've been selected for a cash reward. Reply with bank details to confirm.,spam
WINNER! You've won $750! Click bit.ly/xyz123 to claim your prize NOW!,spam
You have 2500 unclaimed. Click here: claim-now.net,spam
Looking forward to seeing you at the party!,ham
Hot singles in your area! Click tinyurl.com/abc to meet them today!,spam
Hot singles in your area! Click bit.ly/xyz123 to meet them today!,spam
Looking forward to seeing you at dinner!,ham
You have 1000 unclaimed. Click here: secure-verify.com,spam
FREE vacation! Limited time offer. Text WIN to 555-0100 now!,spam
Get vacation for only $5000! Offer expires soon. Order at secure-verify.com.,spam
Please review the proposal when you get a chance.,ham
Just finished dinner. How did yours go?,ham
Can you pick up milk on your way home?,ham
Make $5000 from home! vacation package. Visit tinyurl.com/abc for details.,spam
Make $5000 from home! free iPhone. Visit claim-now.net for details.,spam
Congratulations! You've been selected for a cash reward. Reply with your SSN to confirm.,spam
Congratulations! You've been selected for a gift card. Reply with your SSN to confirm.,spam
Reminder: the party is scheduled for Friday at 2pm.,ham
Can you pick up dinner on your way home?,ham
Please review the contract when you get a chance.,ham
Reminder: the meeting is scheduled for Friday at 10am.,ham
Please review the contract when you get a chance.,ham
Congratulations! You've been selected for a gift card. Reply with your SSN to confirm.,spam
ALERT: Suspicious activity on your PayPal account. Confirm identity at secure-verify.com.,spam
FREE iPhone! Limited time offer. Text WIN to 88888 now!,spam
You have 2500 unclaimed. Click here: bit.ly/xyz123,spam
URGENT: Your email account has been compromised. Verify at bit.ly/xyz123 immediately.,spam
Meeting scheduled for 3:30pm tomorrow. See you there!,ham
Can you pick up dinner on your way home?,ham
Get iPhone for only $10000! Offer expires soon. Order at bit.ly/xyz123.,spam
Please review the presentation when you get a chance.,ham
Happy birthday! Hope you have a great day.,ham
Your loan has been approved for $10000! Call 12345 now.,spam
Looking forward to seeing you at the meeting!,ham
Thanks for helping. Really appreciate it!,ham
Make $5000 from home! vacation package. Visit secure-verify.com for details.,spam
WINNER! You've won $500! Click secure-verify.com to claim your prize NOW!,spam
Just finished a movie. How did yours go?,ham
You have 500 unclaimed. Click here: claim-now.net,spam
Can you pick up the package on your way home?,ham
Get laptop for only $500! Offer expires soon. Order at secure-verify.com.,spam
Please review the budget when you get a chance.,ham
Meeting scheduled for 2pm tomorrow. See you there!,ham
URGENT: Your PayPal account has been compromised. Verify at secure-verify.com immediately.,spam
Get vacation for only $500! Offer expires soon. Order at tinyurl.com/abc.,spam
Can you pick up groceries on your way home?,ham
"Hey, are you free for a movie this Monday?",ham
URGENT: Your PayPal account has been compromised. Verify at tinyurl.com/abc immediately.,spam
Looking forward to seeing you at dinner!,ham
Just finished dinner. How did yours go?,ham
WINNER! You've won $1000! Click secure-verify.com to claim your prize NOW!,spam
Happy birthday! Hope you have a great day.,ham
FREE gift card! Limited time offer. Text CONFIRM to 12345 now!,spam
Make $5000 from home! gift card. Visit claim-now.net for details.,spam
WINNER! You've won $2500! Click bit.ly/xyz123 to claim your prize NOW!,spam
Happy birthday! Hope you have a great day.,ham
Make $5000 from home! free iPhone. Visit tinyurl.com/abc for details.,spam
Get gift card for only $1000! Offer expires soon. Order at claim-now.net.,spam
Can you pick up milk on your way home?,ham
ALERT: Suspicious activity on your bank account. Confirm identity at tinyurl.com/abc.,spam
WINNER! You've won $1000! Click bit.ly/xyz123 to claim your prize NOW!,spam
WINNER! You've won $2500! Click bit.ly/xyz123 to claim your prize NOW!,spam
Just finished a movie. How did yours go?,ham
Please review the contract when you get a chance.,ham
You have 2500 unclaimed. Click here: bit.ly/xyz123,spam
Get laptop for only $2500! Offer expires soon. Order at tinyurl.com/abc.,spam
Please review the contract when you get a chance.,ham
Thanks for helping. Really appreciate it!,ham
Just finished lunch. How did yours go?,ham
Can you pick up milk on your way home?,ham
FREE laptop! Limited time offer. Text WIN to 88888 now!,spam
Thanks for your time. Really appreciate it!,ham
Get vacation for only $500! Offer expires soon. Order at bit.ly/xyz123.,spam
Your loan has been approved for $750! Call 88888 now.,spam
WINNER! You've won $5000! Click claim-now.net to claim your prize NOW!,spam
Thanks for coming. Really appreciate it!,ham
Meeting scheduled for 2pm tomorrow. See you there!,ham
"Hey, are you free for coffee this next week?",ham
"Hey, are you free for lunch this the weekend?",ham
Your loan has been approved for $10000! Call 88888 now.,spam
Can you pick up groceries on your way home?,ham
WINNER! You've won $500! Click claim-now.net to claim your prize NOW!,spam
Happy anniversary! Hope you have a great day.,ham
Meeting scheduled for 10am tomorrow. See you there!,ham
Reminder: the meeting is scheduled for Friday at noon.,ham
URGENT: Your credit card has been flagged. Verify at secure-verify.com immediately.,spam
Reminder: the meeting is scheduled for the weekend at 3:30pm.,ham
Please review the presentation when you get a chance.,ham
Looking forward to seeing you at dinner!,ham
Reminder: dinner is scheduled for the weekend at 10am.,ham
Happy Monday! Hope you have a great day.,ham
WINNER! You've won $5000! Click secure-verify.com to claim your prize NOW!,spam
Just finished a movie. How did yours go?,ham
Please review the presentation when you get a chance.,ham
The report is ready. I'll send it by 3:30pm.,ham
Congratulations! You've been selected for a cash reward. Reply with account number to confirm.,spam
URGENT: Your bank account has been locked. Verify at tinyurl.com/abc immediately.,spam
Make $2500 from home! cash reward. Visit secure-verify.com for details.,spam
"Hey, are you free for a movie this Monday?",ham
Get laptop for only $2500! Offer expires soon. Order at bit.ly/xyz123.,spam
WINNER! You've won $2500! Click claim-now.net to claim your prize NOW!,spam
Can you pick up dinner on your way home?,ham
Just finished a movie. How did yours go?,ham
FREE iPhone! Limited time offer. Text WIN to 12345 now!,spam
The report is ready. I'll send it by 10am.,ham
Hot singles in your area! Click tinyurl.com/abc to meet them today!,spam
URGENT: Your PayPal account has been suspended. Verify at bit.ly/xyz123 immediately.,spam
Thanks for helping. Really appreciate it!,ham
WINNER! You've won $10000! Click tinyurl.com/abc to claim your prize NOW!,spam
URGENT: Your credit card has been flagged. Verify at tinyurl.com/abc immediately.,spam
Meeting scheduled for 3:30pm tomorrow. See you there!,ham
Get iPhone for only $500! Offer expires soon. Order at tinyurl.com/abc.,spam
Please review the budget when you get a chance.,ham
You have 5000 unclaimed. Click here: secure-verify.com,spam
URGENT: Your email account has been flagged. Verify at bit.ly/xyz123 immediately.,spam
ALERT: Suspicious activity on your bank account. Confirm identity at tinyurl.com/abc.,spam
FREE laptop! Limited time offer. Text WIN to 555-0100 now!,spam
You have 2500 unclaimed. Click here: tinyurl.com/abc,spam
Can you pick up the package on your way home?,ham
The report is ready. I'll send it by 10am.,ham
Reminder: the conference is scheduled for the weekend at 3:30pm.,ham
Congratulations! You've been selected for a gift card. Reply with credit card to confirm.,spam
Looking forward to seeing you at the conference!,ham
WINNER! You've won $750! Click bit.ly/xyz123 to claim your prize NOW!,spam
Just finished a movie. How did yours go?,ham
Please review the proposal when you get a chance.,ham
ALERT: Suspicious activity on your bank account. Confirm identity at secure-verify.com.,spam
"Hey, are you free for lunch this the weekend?",ham
"Hey, are you free for lunch this Friday?",ham
Make $1000 from home! vacation package. Visit secure-verify.com for details.,spam
Just finished dinner. How did yours go?,ham
Looking forward to seeing you at the conference!,ham
You have 5000 unclaimed. Click here: claim-now.net,spam
You have 750 unclaimed. Click here: bit.ly/xyz123,spam
Thanks for coming. Really appreciate it!,ham
Reminder: dinner is scheduled for Friday at 2pm.,ham
ALERT: Suspicious activity on your credit card. Confirm identity at bit.ly/xyz123.,spam
Make $5000 from home! free iPhone. Visit secure-verify.com for details.,spam
Reminder: the party is scheduled for next week at 10am.,ham
Reminder: the meeting is scheduled for Monday at noon.,ham
Can you pick up dinner on your way home?,ham
"Hey, are you free for dinner this Tuesday?",ham
URGENT: Your bank account has been suspended. Verify at secure-verify.com immediately.,spam
Happy anniversary! Hope you have a great day.,ham
Can you pick up the package on your way home?,ham
Make $1000 from home! free iPhone. Visit bit.ly/xyz123 for details.,spam
Thanks for helping. Really appreciate it!,ham
Hot singles in your area! Click secure-verify.com to meet them today!,spam
URGENT: Your credit card has been locked. Verify at bit.ly/xyz123 immediately.,spam
URGENT: Your email account has been compromised. Verify at secure-verify.com immediately.,spam
Hot singles in your area! Click claim-now.net to meet them today!,spam
Just finished a movie. How did yours go?,ham
The report is ready. I'll send it by noon.,ham
URGENT: Your bank account has been locked. Verify at claim-now.net immediately.,spam
Just finished a movie. How did yours go?,ham
ALERT: Suspicious activity on your email account. Confirm identity at secure-verify.com.,spam
Congratulations! You've been selected for a vacation package. Reply with account number to confirm.,spam
Looking forward to seeing you at the meeting!,ham
Looking forward to seeing you at dinner!,ham
URGENT: Your email account has been locked. Verify at claim-now.net immediately.,spam
Make $500 from home! gift card. Visit claim-now.net for details.,spam
Thanks for helping. Really appreciate it!,ham
WINNER! You've won $10000! Click claim-now.net to claim your prize NOW!,spam
Looking forward to seeing you at the conference!,ham
Just finished coffee. How did yours go?,ham
Your loan has been approved for $5000! Call 12345 now.,spam
Looking forward to seeing you at the party!,ham
Congratulations! You've been selected for a free iPhone. Reply with credit card to confirm.,spam
Can you pick up dinner on your way home?,ham
Hot singles in your area! Click claim-now.net to meet them today!,spam
"Hey, are you free for coffee this the weekend?",ham
Reminder: the meeting is scheduled for Tuesday at 3:30pm.,ham
Hot singles in your area! Click tinyurl.com/abc to meet them today!,spam
Can you pick up dinner on your way home?,ham
Hot singles in your area! Click secure-verify.com to meet them today!,spam
Happy anniversary! Hope you have a great day.,ham
FREE vacation! Limited time offer. Text CLAIM to 12345 now!,spam
Congratulations! You've been selected for a cash reward. Reply with account number to confirm.,spam
Reminder: dinner is scheduled for Friday at 2pm.,ham
Your loan has been approved for $2500! Call 88888 now.,spam
Looking forward to seeing you at the party!,ham
"Hey, are you free for coffee this Monday?",ham
Thanks for your time. Really appreciate it!,ham
The report is ready. I'll send it by noon.,ham
Please review the presentation when you get a chance.,ham
Make $2500 from home! free iPhone. Visit secure-verify.com for details.,spam
WINNER! You've won $2500! Click secure-verify.com to claim your prize NOW!,spam
Just finished lunch. How did yours go?,ham
Your loan has been approved for $500! Call 12345 now.,spam
Make $10000 from home! vacation package. Visit secure-verify.com for details.,spam
Thanks for your time. Really appreciate it!,ham
The report is ready. I'll send it by 2pm.,ham
"Hey, are you free for coffee this the weekend?",ham
Reminder: the meeting is scheduled for the weekend at 10am.,ham
Looking forward to seeing you at the conference!,ham
Make $750 from home! vacation package. Visit secure-verify.com for details.,spam
Please review the budget when you get a chance.,ham
Your loan has been approved for $5000! Call 12345 now.,spam
Reminder: the meeting is scheduled for Friday at noon.,ham
WINNER! You've won $10000! Click bit.ly/xyz123 to claim your prize NOW!,spam
Thanks for coming. Really appreciate it!,ham
You have 1000 unclaimed. Click here: claim-now.net,spam
WINNER! You've won $5000! Click claim-now.net to claim your prize NOW!,spam
Hot singles in your area! Click claim-now.net to meet them today!,spam
Thanks for coming. Really appreciate it!,ham
"Hey, are you free for coffee this Tuesday?",ham
Looking forward to seeing you at the party!,ham
ALERT: Suspicious activity on your PayPal account. Confirm identity at secure-verify.com.,spam
ALERT: Suspicious activity on your bank account. Confirm identity at bit.ly/xyz123.,spam
Hot singles in your area! Click secure-verify.com to meet them today!,spam
Thanks for your time. Really appreciate it!,ham
The report is ready. I'll send it by noon.,ham
Happy anniversary! Hope you have a great day.,ham
Looking forward to seeing you at the conference!,ham
URGENT: Your credit card has been flagged. Verify at tinyurl.com/abc immediately.,spam
Get gift card for only $5000! Offer expires soon. Order at claim-now.net.,spam
FREE vacation! Limited time offer. Text WIN to 12345 now!,spam
Looking forward to seeing you at dinner!,ham
Reminder: dinner is scheduled for next week at noon.,ham
Reminder: the conference is scheduled for the weekend at 2pm.,ham
ALERT: Suspicious activity on your email account. Confirm identity at tinyurl.com/abc.,spam
Make $1000 from home! free iPhone. Visit bit.ly/xyz123 for details.,spam
Can you pick up milk on your way home?,ham
Get laptop for only $2500! Offer expires soon. Order at bit.ly/xyz123.,spam
The report is ready. I'll send it by 3:30pm.,ham
Just finished coffee. How did yours go?,ham
Can you pick up milk on your way home?,ham
Make $500 from home! cash reward. Visit claim-now.net for details.,spam
FREE laptop! Limited time offer. Text WIN to 88888 now!,spam
FREE vacation! Limited time offer. Text CONFIRM to 555-0100 now!,spam
Thanks for your time. Really appreciate it!,ham
Happy Monday! Hope you have a great day.,ham
Meeting scheduled for 10am tomorrow. See you there!,ham
FREE laptop! Limited time offer. Text CLAIM to 88888 now!,spam
Get gift card for only $1000! Offer expires soon. Order at tinyurl.com/abc.,spam
ALERT: Suspicious activity on your credit card. Confirm identity at secure-verify.com.,spam
Just finished dinner. How did yours go?,ham
Meeting scheduled for 2pm tomorrow. See you there!,ham
ALERT: Suspicious activity on your email account. Confirm identity at tinyurl.com/abc.,spam
WINNER! You've won $10000! Click tinyurl.com/abc to claim your prize NOW!,spam
Looking forward to seeing you at the meeting!,ham
The report is ready. I'll send it by 2pm.,ham
Hot singles in your area! Click secure-verify.com to meet them today!,spam
WINNER! You've won $10000! Click claim-now.net to claim your prize NOW!,spam
Make $10000 from home! gift card. Visit claim-now.net for details.,spam
ALERT: Suspicious activity on your credit card. Confirm identity at claim-now.net.,spam
Your loan has been approved for $2500! Call 12345 now.,spam
FREE laptop! Limited time offer. Text CONFIRM to 555-0100 now!,spam
The report is ready. I'll send it by 3:30pm.,ham
The report is ready. I'll send it by 10am.,ham
You have 5000 unclaimed. Click here: tinyurl.com/abc,spam
Meeting scheduled for 10am tomorrow. See you there!,ham
Congratulations! You've been selected for a vacation package. Reply with account number to confirm.,spam
WINNER! You've won $750! Click bit.ly/xyz123 to claim your prize NOW!,spam
Get vacation for only $500! Offer expires soon. Order at tinyurl.com/abc.,spam
You have 500 unclaimed. Click here: tinyurl.com/abc,spam
Please review the presentation when you get a chance.,ham
Can you pick up milk on your way home?,ham
WINNER! You've won $750! Click bit.ly/xyz123 to claim your prize NOW!,spam
Can you pick up milk on your way home?,ham
Happy Monday! Hope you have a great day.,ham
The report is ready. I'll send it by 10am.,ham
Hot singles in your area! Click tinyurl.com/abc to meet them today!,spam
Thanks for your time. Really appreciate it!,ham
Reminder: the conference is scheduled for the weekend at 10am.,ham
You have 750 unclaimed. Click here: bit.ly/xyz123,spam
Hot singles in your area! Click tinyurl.com/abc to meet them today!,spam
Congratulations! You've been selected for a cash reward. Reply with account number to confirm.,spam
"Hey, are you free for lunch this Tuesday?",ham
WINNER! You've won $500! Click secure-verify.com to claim your prize NOW!,spam
Thanks for helping. Really appreciate it!,ham
Thanks for helping. Really appreciate it!,ham
Hot singles in your area! Click bit.ly/xyz123 to meet them today!,spam
Get iPhone for only $750! Offer expires soon. Order at secure-verify.com.,spam
Make $2500 from home! vacation package. Visit claim-now.net for details.,spam
FREE laptop! Limited time offer. Text CLAIM to 12345 now!,spam
Congratulations! You've been selected for a gift card. Reply with credit card to confirm.,spam
Hot singles in your area! Click secure-verify.com to meet them today!,spam
Your loan has been approved for $2500! Call 88888 now.,spam
Make $10000 from home! free iPhone. Visit claim-now.net for details.,spam
FREE gift card! Limited time offer. Text YES to 555-0100 now!,spam
You have 500 unclaimed. Click here: bit.ly/xyz123,spam
Get iPhone for only $750! Offer expires soon. Order at claim-now.net.,spam
Meeting scheduled for noon tomorrow. See you there!,ham
Get iPhone for only $5000! Offer expires soon. Order at claim-now.net.,spam
FREE gift card! Limited time offer. Text CLAIM to 88888 now!,spam
Happy Monday! Hope you have a great day.,ham
Get laptop for only $750! Offer expires soon. Order at secure-verify.com.,spam
Please review the budget when you get a chance.,ham
FREE vacation! Limited time offer. Text YES to 12345 now!,spam
Thanks for helping. Really appreciate it!,ham
Looking forward to seeing you at the conference!,ham
Meeting scheduled for 10am tomorrow. See you there!,ham
Looking forward to seeing you at the meeting!,ham
Looking forward to seeing you at dinner!,ham
URGENT: Your bank account has been locked. Verify at secure-verify.com immediately.,spam
ALERT: Suspicious activity on your email account. Confirm identity at tinyurl.com/abc.,spam
Reminder: the conference is scheduled for Tuesday at noon.,ham
Reminder: the conference is scheduled for next week at 3:30pm.,ham
Happy anniversary! Hope you have a great day.,ham
Reminder: dinner is scheduled for Friday at 3:30pm.,ham
"Hey, are you free for coffee this Tuesday?",ham
Get laptop for only $1000! Offer expires soon. Order at secure-verify.com.,spam
"Hey, are you free for dinner this next week?",ham
Please review the proposal when you get a chance.,ham
You have 1000 unclaimed. Click here: secure-verify.com,spam
ALERT: Suspicious activity on your PayPal account. Confirm identity at tinyurl.com/abc.,spam
Hot singles in your area! Click claim-now.net to meet them today!,spam
Meeting scheduled for 3:30pm tomorrow. See you there!,ham
Make $1000 from home! cash reward. Visit tinyurl.com/abc for details.,spam
Just finished a movie. How did yours go?,ham
Happy Monday! Hope you have a great day.,ham
Meeting scheduled for 10am tomorrow. See you there!,ham
Meeting scheduled for 3:30pm tomorrow. See you there!,ham
Make $5000 from home! free iPhone. Visit secure-verify.com for details.,spam
Meeting scheduled for noon tomorrow. See you there!,ham
You have 5000 unclaimed. Click here: secure-verify.com,spam
Hot singles in your area! Click bit.ly/xyz123 to meet them today!,spam
Just finished lunch. How did yours go?,ham
Happy anniversary! Hope you have a great day.,ham
Your loan has been approved for $5000! Call 12345 now.,spam
Thanks for the suggestion. Really appreciate it!,ham
ALERT: Suspicious activity on your credit card. Confirm identity at claim-now.net.,spam
Your loan has been approved for $500! Call 555-0100 now.,spam
The report is ready. I'll send it by 3:30pm.,ham
Just finished coffee. How did yours go?,ham
The report is ready. I'll send it by 3:30pm.,ham
URGENT: Your email account has been compromised. Verify at secure-verify.com immediately.,spam
The report is ready. I'll send it by noon.,ham
Get gift card for only $1000! Offer expires soon. Order at claim-now.net.,spam
Meeting scheduled for 2pm tomorrow. See you there!,ham
You have 10000 unclaimed. Click here: secure-verify.com,spam
Reminder: dinner is scheduled for Monday at noon.,ham
Your loan has been approved for $1000! Call 555-0100 now.,spam
Reminder: dinner is scheduled for next week at 2pm.,ham
Thanks for helping. Really appreciate it!,ham
Just finished coffee. How did yours go?,ham
You have 10000 unclaimed. Click here: claim-now.net,spam
Congratulations! You've been selected for a free iPhone. Reply with your SSN to confirm.,spam
Can you pick up groceries on your way home?,ham
Can you pick up the package on your way home?,ham
Just finished coffee. How did yours go?,ham
Meeting scheduled for noon tomorrow. See you there!,ham
Reminder: dinner is scheduled for Monday at noon.,ham
ALERT: Suspicious activity on your bank account. Confirm identity at secure-verify.com.,spam
Meeting scheduled for 10am tomorrow. See you there!,ham
Thanks for the suggestion. Really appreciate it!,ham
Hot singles in your area! Click secure-verify.com to meet them today!,spam
Make $5000 from home! cash reward. Visit secure-verify.com for details.,spam
Congratulations! You've been selected for a cash reward. Reply with credit card to confirm.,spam
ALERT: Suspicious activity on your credit card. Confirm identity at bit.ly/xyz123.,spam
You have 5000 unclaimed. Click here: tinyurl.com/abc,spam
FREE vacation! Limited time offer. Text YES to 12345 now!,spam
Just finished lunch. How did yours go?,ham
Please review the presentation when you get a chance.,ham
Thanks for coming. Really appreciate it!,ham
URGENT: Your bank account has been flagged. Verify at tinyurl.com/abc immediately.,spam
Looking forward to seeing you at the party!,ham
WINNER! You've won $500! Click secure-verify.com to claim your prize NOW!,spam
Hot singles in your area! Click secure-verify.com to meet them today!,spam
Hot singles in your area! Click claim-now.net to meet them today!,spam
WINNER! You've won $2500! Click bit.ly/xyz123 to claim your prize NOW!,spam
You have 5000 unclaimed. Click here: claim-now.net,spam
Get iPhone for only $750! Offer expires soon. Order at secure-verify.com.,spam
Make $500 from home! cash reward. Visit bit.ly/xyz123 for details.,spam
Can you pick up dinner on your way home?,ham
Please review the proposal when you get a chance.,ham
Get iPhone for only $2500! Offer expires soon. Order at claim-now.net.,spam
Reminder: the conference is scheduled for Monday at 3:30pm.,ham
Get gift card for only $500! Offer expires soon. Order at secure-verify.com.,spam
The report is ready. I'll send it by 10am.,ham
You have 2500 unclaimed. Click here: tinyurl.com/abc,spam
Thanks for helping. Really appreciate it!,ham
Make $1000 from home! vacation package. Visit secure-verify.com for details.,spam
Congratulations! You've been selected for a cash reward. Reply with your SSN to confirm.,spam
Make $750 from home! cash reward. Visit claim-now.net for details.,spam
"Hey, are you free for dinner this Friday?",ham
Your loan has been approved for $750! Call 12345 now.,spam
Reminder: the meeting is scheduled for the weekend at 10am.,ham
URGENT: Your PayPal account has been locked. Verify at tinyurl.com/abc immediately.,spam
Just finished lunch. How did yours go?,ham
The report is ready. I'll send it by noon.,ham
FREE iPhone! Limited time offer. Text YES to 12345 now!,spam
Looking forward to seeing you at the conference!,ham
The report is ready. I'll send it by 2pm.,ham
Thanks for the suggestion. Really appreciate it!,ham
ALERT: Suspicious activity on your email account. Confirm identity at claim-now.net.,spam
URGENT: Your bank account has been suspended. Verify at claim-now.net immediately.,spam
Make $1000 from home! gift card. Visit bit.ly/xyz123 for details.,spam
ALERT: Suspicious activity on your PayPal account. Confirm identity at secure-verify.com.,spam
Looking forward to seeing you at the meeting!,ham
Meeting scheduled for noon tomorrow. See you there!,ham
WINNER! You've won $750! Click tinyurl.com/abc to claim your prize NOW!,spam
Just finished lunch. How did yours go?,ham
The report is ready. I'll send it by 3:30pm.,ham
Can you pick up groceries on your way home?,ham
Get gift card for only $2500! Offer expires soon. Order at bit.ly/xyz123.,spam
Reminder: the meeting is scheduled for next week at 3:30pm.,ham
Happy Monday! Hope you have a great day.,ham
ALERT: Suspicious activity on your bank account. Confirm identity at bit.ly/xyz123.,spam
FREE vacation! Limited time offer. Text YES to 12345 now!,spam
Thanks for coming. Really appreciate it!,ham
Please review the contract when you get a chance.,ham
Hot singles in your area! Click claim-now.net to meet them today!,spam
The report is ready. I'll send it by 10am.,ham
Hot singles in your area! Click claim-now.net to meet them today!,spam
Make $750 from home! vacation package. Visit secure-verify.com for details.,spam
ALERT: Suspicious activity on your email account. Confirm identity at claim-now.net.,spam
Congratulations! You've been selected for a vacation package. Reply with your SSN to confirm.,spam
